Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(at pallet0 depot0)', '(clear crate1)', '(at pallet1 depot1)', '(clear crate0)', '(at pallet2 distributor0)', '(clear pallet2)', '(at pallet3 distributor1)', '(clear pallet3)', '(at truck0 depot0)', '(at truck1 distributor0)', '(at hoist0 depot0)', '(available hoist0)', '(at hoist1 depot1)', '(available hoist1)', '(at hoist2 distributor0)', '(available hoist2)', '(at hoist3 distributor1)', '(available hoist3)', '(at crate0 depot1)', '(on crate0 pallet1)', '(at crate1 depot0)', '(on crate1 pallet0)']","['(on crate0 crate1)', '(on crate1 pallet1)']",-1,0.26207590103149414,9,"[<Op (lift hoist0 crate1 pallet0 depot0)>, <Op (lift hoist1 crate0 pallet1 depot1)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (load hoist1 crate0 truck0 depot1)>, <Op (unload hoist1 crate1 truck0 depot1)>, <Op (drop hoist1 crate1 pallet1 depot1)>, <Op (unload hoist1 crate0 truck0 depot1)>, <Op (drop hoist1 crate0 crate1 depot1)>]"
Baseline Approach,"['(at pallet0 depot0)', '(clear crate1)', '(at pallet1 depot1)', '(clear crate0)', '(at pallet2 distributor0)', '(clear pallet2)', '(at pallet3 distributor1)', '(clear pallet3)', '(at truck0 depot0)', '(at truck1 distributor0)', '(at hoist0 depot0)', '(available hoist0)', '(at hoist1 depot1)', '(available hoist1)', '(at hoist2 distributor0)', '(available hoist2)', '(at hoist3 distributor1)', '(available hoist3)', '(at crate0 depot1)', '(on crate0 pallet1)', '(at crate1 depot0)', '(on crate1 pallet0)']","['(on crate0 crate1)', '(on crate1 pallet1)']",3.0994415283203125e-06,0.2658839225769043,9,"[<Op (lift hoist0 crate1 pallet0 depot0)>, <Op (lift hoist1 crate0 pallet1 depot1)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (load hoist1 crate0 truck0 depot1)>, <Op (unload hoist1 crate1 truck0 depot1)>, <Op (drop hoist1 crate1 pallet1 depot1)>, <Op (unload hoist1 crate0 truck0 depot1)>, <Op (drop hoist1 crate0 crate1 depot1)>]"
Goal to Real Goal Approach,"['(at pallet0 depot0)', '(clear crate1)', '(at pallet1 depot1)', '(clear crate0)', '(at pallet2 distributor0)', '(clear pallet2)', '(at pallet3 distributor1)', '(clear pallet3)', '(at truck0 depot0)', '(at truck1 distributor0)', '(at hoist0 depot0)', '(available hoist0)', '(at hoist1 depot1)', '(available hoist1)', '(at hoist2 distributor0)', '(available hoist2)', '(at hoist3 distributor1)', '(available hoist3)', '(at crate0 depot1)', '(on crate0 pallet1)', '(at crate1 depot0)', '(on crate1 pallet0)']","['(on crate0 crate1)', '(on crate1 pallet1)']",2.6941299438476562e-05,0.5531702041625977,19,"[<Op (drive truck0 depot0 depot1)>, <Op (lift hoist0 crate1 pallet0 depot0)>, <Op (lift hoist1 crate0 pallet1 depot1)>, <Op (load hoist1 crate0 truck0 depot1)>, <Op (drive truck0 depot1 depot0)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (unload hoist0 crate0 truck0 depot0)>, <Op (drop hoist0 crate0 pallet0 depot0)>, <Op (unload hoist0 crate1 truck0 depot0)>, <Op (drop hoist0 crate1 crate0 depot0)>, <Op (lift hoist0 crate1 crate0 depot0)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (lift hoist0 crate0 pallet0 depot0)>, <Op (load hoist0 crate0 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (unload hoist1 crate1 truck0 depot1)>, <Op (drop hoist1 crate1 pallet1 depot1)>, <Op (unload hoist1 crate0 truck0 depot1)>, <Op (drop hoist1 crate0 crate1 depot1)>]"
Shared Landmark Approach,"['(at pallet0 depot0)', '(clear crate1)', '(at pallet1 depot1)', '(clear crate0)', '(at pallet2 distributor0)', '(clear pallet2)', '(at pallet3 distributor1)', '(clear pallet3)', '(at truck0 depot0)', '(at truck1 distributor0)', '(at hoist0 depot0)', '(available hoist0)', '(at hoist1 depot1)', '(available hoist1)', '(at hoist2 distributor0)', '(available hoist2)', '(at hoist3 distributor1)', '(available hoist3)', '(at crate0 depot1)', '(on crate0 pallet1)', '(at crate1 depot0)', '(on crate1 pallet0)']","['(on crate0 crate1)', '(on crate1 pallet1)']",0.405167818069458,0.34029316902160645,15,"[<Op (lift hoist0 crate1 pallet0 depot0)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (unload hoist1 crate1 truck0 depot1)>, <Op (load hoist1 crate1 truck0 depot1)>, <Op (lift hoist1 crate0 pallet1 depot1)>, <Op (load hoist1 crate0 truck0 depot1)>, <Op (drive truck0 depot1 depot0)>, <Op (unload hoist0 crate0 truck0 depot0)>, <Op (load hoist0 crate0 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (unload hoist1 crate1 truck0 depot1)>, <Op (drop hoist1 crate1 pallet1 depot1)>, <Op (unload hoist1 crate0 truck0 depot1)>, <Op (drop hoist1 crate0 crate1 depot1)>]"
Combined Landmarks Approach,"['(at pallet0 depot0)', '(clear crate1)', '(at pallet1 depot1)', '(clear crate0)', '(at pallet2 distributor0)', '(clear pallet2)', '(at pallet3 distributor1)', '(clear pallet3)', '(at truck0 depot0)', '(at truck1 distributor0)', '(at hoist0 depot0)', '(available hoist0)', '(at hoist1 depot1)', '(available hoist1)', '(at hoist2 distributor0)', '(available hoist2)', '(at hoist3 distributor1)', '(available hoist3)', '(at crate0 depot1)', '(on crate0 pallet1)', '(at crate1 depot0)', '(on crate1 pallet0)']","['(on crate0 crate1)', '(on crate1 pallet1)']",4.005298137664795,0.5832648277282715,31,"[<Op (lift hoist0 crate1 pallet0 depot0)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (unload hoist1 crate1 truck0 depot1)>, <Op (load hoist1 crate1 truck0 depot1)>, <Op (lift hoist1 crate0 pallet1 depot1)>, <Op (load hoist1 crate0 truck0 depot1)>, <Op (drive truck0 depot1 depot0)>, <Op (unload hoist0 crate0 truck0 depot0)>, <Op (load hoist0 crate0 truck0 depot0)>, <Op (unload hoist0 crate1 truck0 depot0)>, <Op (drop hoist0 crate1 pallet0 depot0)>, <Op (lift hoist0 crate1 pallet0 depot0)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (unload hoist0 crate0 truck0 depot0)>, <Op (drop hoist0 crate0 pallet0 depot0)>, <Op (unload hoist0 crate1 truck0 depot0)>, <Op (drop hoist0 crate1 crate0 depot0)>, <Op (lift hoist0 crate1 crate0 depot0)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (lift hoist0 crate0 pallet0 depot0)>, <Op (load hoist0 crate0 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (unload hoist1 crate0 truck0 depot1)>, <Op (drop hoist1 crate0 pallet1 depot1)>, <Op (lift hoist1 crate0 pallet1 depot1)>, <Op (load hoist1 crate0 truck0 depot1)>, <Op (unload hoist1 crate1 truck0 depot1)>, <Op (drop hoist1 crate1 pallet1 depot1)>, <Op (unload hoist1 crate0 truck0 depot1)>, <Op (drop hoist1 crate0 crate1 depot1)>]"
Most Common Landmarks,"['(at pallet0 depot0)', '(clear crate1)', '(at pallet1 depot1)', '(clear crate0)', '(at pallet2 distributor0)', '(clear pallet2)', '(at pallet3 distributor1)', '(clear pallet3)', '(at truck0 depot0)', '(at truck1 distributor0)', '(at hoist0 depot0)', '(available hoist0)', '(at hoist1 depot1)', '(available hoist1)', '(at hoist2 distributor0)', '(available hoist2)', '(at hoist3 distributor1)', '(available hoist3)', '(at crate0 depot1)', '(on crate0 pallet1)', '(at crate1 depot0)', '(on crate1 pallet0)']","['(on crate0 crate1)', '(on crate1 pallet1)']",1.9697091579437256,0.44694089889526367,29,"[<Op (lift hoist0 crate1 pallet0 depot0)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (unload hoist1 crate1 truck0 depot1)>, <Op (load hoist1 crate1 truck0 depot1)>, <Op (lift hoist1 crate0 pallet1 depot1)>, <Op (load hoist1 crate0 truck0 depot1)>, <Op (drive truck0 depot1 depot0)>, <Op (unload hoist0 crate0 truck0 depot0)>, <Op (load hoist0 crate0 truck0 depot0)>, <Op (unload hoist0 crate1 truck0 depot0)>, <Op (drop hoist0 crate1 pallet0 depot0)>, <Op (unload hoist0 crate0 truck0 depot0)>, <Op (drop hoist0 crate0 crate1 depot0)>, <Op (lift hoist0 crate0 crate1 depot0)>, <Op (load hoist0 crate0 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (unload hoist1 crate0 truck0 depot1)>, <Op (drop hoist1 crate0 pallet1 depot1)>, <Op (lift hoist1 crate0 pallet1 depot1)>, <Op (drive truck0 depot1 depot0)>, <Op (lift hoist0 crate1 pallet0 depot0)>, <Op (load hoist0 crate1 truck0 depot0)>, <Op (drive truck0 depot0 depot1)>, <Op (load hoist1 crate0 truck0 depot1)>, <Op (unload hoist1 crate1 truck0 depot1)>, <Op (drop hoist1 crate1 pallet1 depot1)>, <Op (unload hoist1 crate0 truck0 depot1)>, <Op (drop hoist1 crate0 crate1 depot1)>]"
