Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(at plane1 city0)', '(fuellevel plane1 fl0)', '(at plane2 city0)', '(fuellevel plane2 fl0)', '(at person1 city1)', '(at person2 city1)', '(at person3 city1)', '(at person4 city1)', '(at person5 city1)']","['(at plane1 city1)', '(at plane2 city0)', '(at person1 city1)', '(at person2 city2)', '(at person3 city2)', '(at person4 city1)', '(at person5 city2)']",-1,4.424382925033569,12,"[<Op (refuel plane1 city0 fl0 fl1)>, <Op (fly plane1 city0 city1 fl1 fl0)>, <Op (board person2 plane1 city1)>, <Op (board person3 plane1 city1)>, <Op (board person5 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person2 plane1 city2)>, <Op (debark person3 plane1 city2)>, <Op (debark person5 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>]"
Baseline Approach,"['(at plane1 city0)', '(fuellevel plane1 fl0)', '(at plane2 city0)', '(fuellevel plane2 fl0)', '(at person1 city1)', '(at person2 city1)', '(at person3 city1)', '(at person4 city1)', '(at person5 city1)']","['(at plane1 city1)', '(at plane2 city0)', '(at person1 city1)', '(at person2 city2)', '(at person3 city2)', '(at person4 city1)', '(at person5 city2)']",1.9073486328125e-06,4.4361732006073,12,"[<Op (refuel plane1 city0 fl0 fl1)>, <Op (fly plane1 city0 city1 fl1 fl0)>, <Op (board person2 plane1 city1)>, <Op (board person3 plane1 city1)>, <Op (board person5 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person2 plane1 city2)>, <Op (debark person3 plane1 city2)>, <Op (debark person5 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>]"
Goal to Real Goal Approach,"['(at plane1 city0)', '(fuellevel plane1 fl0)', '(at plane2 city0)', '(fuellevel plane2 fl0)', '(at person1 city1)', '(at person2 city1)', '(at person3 city1)', '(at person4 city1)', '(at person5 city1)']","['(at plane1 city1)', '(at plane2 city0)', '(at person1 city1)', '(at person2 city2)', '(at person3 city2)', '(at person4 city1)', '(at person5 city2)']",0.00010704994201660156,13.343138694763184,24,"[<Op (refuel plane1 city0 fl0 fl1)>, <Op (fly plane1 city0 city1 fl1 fl0)>, <Op (board person1 plane1 city1)>, <Op (board person2 plane1 city1)>, <Op (board person4 plane1 city1)>, <Op (board person5 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person1 plane1 city2)>, <Op (debark person2 plane1 city2)>, <Op (debark person4 plane1 city2)>, <Op (debark person5 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (board person3 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (board person1 plane1 city2)>, <Op (board person4 plane1 city2)>, <Op (debark person3 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (debark person1 plane1 city1)>, <Op (debark person4 plane1 city1)>]"
Shared Landmark Approach,"['(at plane1 city0)', '(fuellevel plane1 fl0)', '(at plane2 city0)', '(fuellevel plane2 fl0)', '(at person1 city1)', '(at person2 city1)', '(at person3 city1)', '(at person4 city1)', '(at person5 city1)']","['(at plane1 city1)', '(at plane2 city0)', '(at person1 city1)', '(at person2 city2)', '(at person3 city2)', '(at person4 city1)', '(at person5 city2)']",0.2959780693054199,0.5962181091308594,20,"[<Op (refuel plane1 city0 fl0 fl1)>, <Op (fly plane1 city0 city1 fl1 fl0)>, <Op (board person2 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person2 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (board person5 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person5 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (board person3 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person3 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>]"
Combined Landmarks Approach,"['(at plane1 city0)', '(fuellevel plane1 fl0)', '(at plane2 city0)', '(fuellevel plane2 fl0)', '(at person1 city1)', '(at person2 city1)', '(at person3 city1)', '(at person4 city1)', '(at person5 city1)']","['(at plane1 city1)', '(at plane2 city0)', '(at person1 city1)', '(at person2 city2)', '(at person3 city2)', '(at person4 city1)', '(at person5 city2)']",0.20735406875610352,0.47445082664489746,40,"[<Op (refuel plane1 city0 fl0 fl1)>, <Op (fly plane1 city0 city1 fl1 fl0)>, <Op (board person2 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person2 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (board person5 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person5 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (board person4 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person4 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (board person1 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person1 plane1 city2)>, <Op (board person4 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (debark person4 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (board person1 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (debark person1 plane1 city1)>, <Op (board person3 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person3 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>]"
Most Common Landmarks,"['(at plane1 city0)', '(fuellevel plane1 fl0)', '(at plane2 city0)', '(fuellevel plane2 fl0)', '(at person1 city1)', '(at person2 city1)', '(at person3 city1)', '(at person4 city1)', '(at person5 city1)']","['(at plane1 city1)', '(at plane2 city0)', '(at person1 city1)', '(at person2 city2)', '(at person3 city2)', '(at person4 city1)', '(at person5 city2)']",0.3786962032318115,0.24973392486572266,20,"[<Op (refuel plane1 city0 fl0 fl1)>, <Op (fly plane1 city0 city1 fl1 fl0)>, <Op (board person3 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person3 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (board person2 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person2 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>, <Op (board person5 plane1 city1)>, <Op (refuel plane1 city1 fl0 fl1)>, <Op (fly plane1 city1 city2 fl1 fl0)>, <Op (debark person5 plane1 city2)>, <Op (refuel plane1 city2 fl0 fl1)>, <Op (fly plane1 city2 city1 fl1 fl0)>]"
