Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(at apn1 apt1)', '(at tru1 pos23)', '(at tru2 pos11)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)', '(at obj24 pos21)']","['(at obj13 pos22)', '(at obj21 pos11)', '(at obj12 pos13)', '(at obj24 pos11)']",-1,34.44855189323425,29,"[<Op (drive-truck tru2 pos11 pos12 cit1)>, <Op (load-truck obj12 tru2 pos12)>, <Op (drive-truck tru2 pos12 pos13 cit1)>, <Op (load-truck obj13 tru2 pos13)>, <Op (unload-truck obj12 tru2 pos13)>, <Op (drive-truck tru2 pos13 apt1 cit1)>, <Op (unload-truck obj13 tru2 apt1)>, <Op (load-airplane obj13 apn1 apt1)>, <Op (drive-truck tru1 pos23 pos21 cit2)>, <Op (load-truck obj24 tru1 pos21)>, <Op (load-truck obj21 tru1 pos21)>, <Op (drive-truck tru1 pos21 apt2 cit2)>, <Op (unload-truck obj24 tru1 apt2)>, <Op (unload-truck obj21 tru1 apt2)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj24 apn1 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (unload-airplane obj13 apn1 apt2)>, <Op (load-truck obj13 tru1 apt2)>, <Op (drive-truck tru1 apt2 pos22 cit2)>, <Op (unload-truck obj13 tru1 pos22)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj24 apn1 apt1)>, <Op (load-truck obj24 tru2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru2 apt1)>, <Op (drive-truck tru2 apt1 pos11 cit1)>, <Op (unload-truck obj24 tru2 pos11)>, <Op (unload-truck obj21 tru2 pos11)>]"
Baseline Approach,"['(at apn1 apt1)', '(at tru1 pos23)', '(at tru2 pos11)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)', '(at obj24 pos21)']","['(at obj13 pos22)', '(at obj21 pos11)', '(at obj12 pos13)', '(at obj24 pos11)']",5.0067901611328125e-06,34.34606313705444,29,"[<Op (drive-truck tru2 pos11 pos12 cit1)>, <Op (load-truck obj12 tru2 pos12)>, <Op (drive-truck tru2 pos12 pos13 cit1)>, <Op (load-truck obj13 tru2 pos13)>, <Op (unload-truck obj12 tru2 pos13)>, <Op (drive-truck tru2 pos13 apt1 cit1)>, <Op (unload-truck obj13 tru2 apt1)>, <Op (load-airplane obj13 apn1 apt1)>, <Op (drive-truck tru1 pos23 pos21 cit2)>, <Op (load-truck obj24 tru1 pos21)>, <Op (load-truck obj21 tru1 pos21)>, <Op (drive-truck tru1 pos21 apt2 cit2)>, <Op (unload-truck obj24 tru1 apt2)>, <Op (unload-truck obj21 tru1 apt2)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj24 apn1 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (unload-airplane obj13 apn1 apt2)>, <Op (load-truck obj13 tru1 apt2)>, <Op (drive-truck tru1 apt2 pos22 cit2)>, <Op (unload-truck obj13 tru1 pos22)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj24 apn1 apt1)>, <Op (load-truck obj24 tru2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru2 apt1)>, <Op (drive-truck tru2 apt1 pos11 cit1)>, <Op (unload-truck obj24 tru2 pos11)>, <Op (unload-truck obj21 tru2 pos11)>]"
Goal to Real Goal Approach,"['(at apn1 apt1)', '(at tru1 pos23)', '(at tru2 pos11)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)', '(at obj24 pos21)']","['(at obj13 pos22)', '(at obj21 pos11)', '(at obj12 pos13)', '(at obj24 pos11)']",5.1975250244140625e-05,507.49402809143066,40,"[<Op (load-truck obj23 tru1 pos23)>, <Op (drive-truck tru2 pos11 pos13 cit1)>, <Op (load-truck obj13 tru2 pos13)>, <Op (drive-truck tru2 pos13 apt1 cit1)>, <Op (unload-truck obj13 tru2 apt1)>, <Op (load-airplane obj13 apn1 apt1)>, <Op (drive-truck tru1 pos23 pos21 cit2)>, <Op (load-truck obj24 tru1 pos21)>, <Op (load-truck obj21 tru1 pos21)>, <Op (drive-truck tru1 pos21 apt2 cit2)>, <Op (unload-truck obj24 tru1 apt2)>, <Op (unload-truck obj23 tru1 apt2)>, <Op (unload-truck obj21 tru1 apt2)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj24 apn1 apt2)>, <Op (load-airplane obj23 apn1 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (unload-airplane obj13 apn1 apt2)>, <Op (load-truck obj13 tru1 apt2)>, <Op (drive-truck tru1 apt2 pos22 cit2)>, <Op (unload-truck obj13 tru1 pos22)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj24 apn1 apt1)>, <Op (load-truck obj24 tru2 apt1)>, <Op (unload-airplane obj23 apn1 apt1)>, <Op (load-truck obj23 tru2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj21 tru2 apt1)>, <Op (drive-truck tru2 apt1 pos11 cit1)>, <Op (unload-truck obj24 tru2 pos11)>, <Op (drive-truck tru2 pos11 pos13 cit1)>, <Op (unload-truck obj23 tru2 pos13)>, <Op (unload-truck obj21 tru2 pos13)>, <Op (load-truck obj21 tru2 pos13)>, <Op (drive-truck tru2 pos13 pos11 cit1)>, <Op (unload-truck obj21 tru2 pos11)>, <Op (drive-truck tru2 pos11 pos12 cit1)>, <Op (load-truck obj12 tru2 pos12)>, <Op (drive-truck tru2 pos12 pos13 cit1)>, <Op (unload-truck obj12 tru2 pos13)>]"
Shared Landmark Approach,"['(at apn1 apt1)', '(at tru1 pos23)', '(at tru2 pos11)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)', '(at obj24 pos21)']","['(at obj13 pos22)', '(at obj21 pos11)', '(at obj12 pos13)', '(at obj24 pos11)']",1.1124160289764404,0.1223442554473877,36,"[<Op (drive-truck tru1 pos23 pos22 cit2)>, <Op (drive-truck tru1 pos22 apt2 cit2)>, <Op (drive-truck tru2 pos11 pos13 cit1)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (drive-truck tru1 apt2 pos21 cit2)>, <Op (drive-truck tru2 pos13 apt1 cit1)>, <Op (drive-truck tru2 apt1 pos13 cit1)>, <Op (load-truck obj13 tru2 pos13)>, <Op (load-truck obj24 tru1 pos21)>, <Op (load-truck obj21 tru1 pos21)>, <Op (drive-truck tru1 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru1 apt2)>, <Op (drive-truck tru2 pos13 apt1 cit1)>, <Op (unload-truck obj13 tru2 apt1)>, <Op (unload-truck obj24 tru1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (load-airplane obj13 apn1 apt1)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (load-airplane obj24 apn1 apt2)>, <Op (unload-airplane obj13 apn1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj24 apn1 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj13 tru1 apt2)>, <Op (load-truck obj21 tru2 apt1)>, <Op (load-truck obj24 tru2 apt1)>, <Op (drive-truck tru1 apt2 pos22 cit2)>, <Op (unload-truck obj13 tru1 pos22)>, <Op (drive-truck tru2 apt1 pos11 cit1)>, <Op (unload-truck obj24 tru2 pos11)>, <Op (unload-truck obj21 tru2 pos11)>, <Op (drive-truck tru2 pos11 pos12 cit1)>, <Op (load-truck obj12 tru2 pos12)>, <Op (drive-truck tru2 pos12 pos13 cit1)>, <Op (unload-truck obj12 tru2 pos13)>]"
Combined Landmarks Approach,"['(at apn1 apt1)', '(at tru1 pos23)', '(at tru2 pos11)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)', '(at obj24 pos21)']","['(at obj13 pos22)', '(at obj21 pos11)', '(at obj12 pos13)', '(at obj24 pos11)']",234.3540289402008,0.09680700302124023,52,"[<Op (drive-truck tru1 pos23 pos22 cit2)>, <Op (drive-truck tru1 pos22 apt2 cit2)>, <Op (drive-truck tru2 pos11 pos13 cit1)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (drive-truck tru1 apt2 pos21 cit2)>, <Op (drive-truck tru2 pos13 apt1 cit1)>, <Op (drive-truck tru2 apt1 pos13 cit1)>, <Op (load-truck obj13 tru2 pos13)>, <Op (load-truck obj24 tru1 pos21)>, <Op (load-truck obj21 tru1 pos21)>, <Op (drive-truck tru1 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru1 apt2)>, <Op (drive-truck tru2 pos13 apt1 cit1)>, <Op (unload-truck obj13 tru2 apt1)>, <Op (unload-truck obj24 tru1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (load-airplane obj13 apn1 apt1)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (load-airplane obj24 apn1 apt2)>, <Op (unload-airplane obj13 apn1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj24 apn1 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj13 tru1 apt2)>, <Op (load-truck obj21 tru2 apt1)>, <Op (load-truck obj24 tru2 apt1)>, <Op (drive-truck tru1 apt2 pos22 cit2)>, <Op (unload-truck obj13 tru1 pos22)>, <Op (drive-truck tru2 apt1 pos11 cit1)>, <Op (unload-truck obj24 tru2 pos11)>, <Op (drive-truck tru2 pos11 pos13 cit1)>, <Op (unload-truck obj21 tru2 pos13)>, <Op (drive-truck tru1 pos22 pos23 cit2)>, <Op (load-truck obj23 tru1 pos23)>, <Op (drive-truck tru1 pos23 apt2 cit2)>, <Op (unload-truck obj23 tru1 apt2)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj23 apn1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj23 apn1 apt1)>, <Op (drive-truck tru2 pos13 apt1 cit1)>, <Op (load-truck obj23 tru2 apt1)>, <Op (drive-truck tru2 apt1 pos13 cit1)>, <Op (unload-truck obj23 tru2 pos13)>, <Op (drive-truck tru2 pos13 pos12 cit1)>, <Op (load-truck obj12 tru2 pos12)>, <Op (drive-truck tru2 pos12 pos13 cit1)>, <Op (unload-truck obj12 tru2 pos13)>, <Op (load-truck obj21 tru2 pos13)>, <Op (drive-truck tru2 pos13 pos11 cit1)>, <Op (unload-truck obj21 tru2 pos11)>]"
Most Common Landmarks,"['(at apn1 apt1)', '(at tru1 pos23)', '(at tru2 pos11)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)', '(at obj24 pos21)']","['(at obj13 pos22)', '(at obj21 pos11)', '(at obj12 pos13)', '(at obj24 pos11)']",1.3143088817596436,0.06756281852722168,40,"[<Op (drive-truck tru1 pos23 apt2 cit2)>, <Op (drive-truck tru2 pos11 pos13 cit1)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (drive-truck tru1 apt2 pos21 cit2)>, <Op (drive-truck tru2 pos13 apt1 cit1)>, <Op (load-truck obj24 tru1 pos21)>, <Op (drive-truck tru1 pos21 apt2 cit2)>, <Op (unload-truck obj24 tru1 apt2)>, <Op (load-airplane obj24 apn1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj24 apn1 apt1)>, <Op (load-truck obj24 tru2 apt1)>, <Op (drive-truck tru1 apt2 pos22 cit2)>, <Op (drive-truck tru2 apt1 pos12 cit1)>, <Op (drive-truck tru2 pos12 pos13 cit1)>, <Op (load-truck obj13 tru2 pos13)>, <Op (drive-truck tru2 pos13 pos12 cit1)>, <Op (load-truck obj12 tru2 pos12)>, <Op (drive-truck tru1 pos22 pos21 cit2)>, <Op (load-truck obj21 tru1 pos21)>, <Op (drive-truck tru1 pos21 apt2 cit2)>, <Op (unload-truck obj21 tru1 apt2)>, <Op (drive-truck tru2 pos12 apt1 cit1)>, <Op (unload-truck obj13 tru2 apt1)>, <Op (load-airplane obj13 apn1 apt1)>, <Op (fly-airplane apn1 apt1 apt2)>, <Op (load-airplane obj21 apn1 apt2)>, <Op (unload-airplane obj13 apn1 apt2)>, <Op (fly-airplane apn1 apt2 apt1)>, <Op (unload-airplane obj21 apn1 apt1)>, <Op (load-truck obj13 tru1 apt2)>, <Op (load-truck obj21 tru2 apt1)>, <Op (drive-truck tru2 apt1 pos11 cit1)>, <Op (unload-truck obj24 tru2 pos11)>, <Op (drive-truck tru2 pos11 pos13 cit1)>, <Op (unload-truck obj12 tru2 pos13)>, <Op (drive-truck tru1 apt2 pos22 cit2)>, <Op (unload-truck obj13 tru1 pos22)>, <Op (drive-truck tru2 pos13 pos11 cit1)>, <Op (unload-truck obj21 tru2 pos11)>]"
