Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']","['(clear t)', '(ontable h)', '(on t r)', '(on r a)', '(on a s)', '(on s h)']",-1,14.573909044265747,12,"[<Op (unstack s a)>, <Op (put-down s)>, <Op (unstack a h)>, <Op (put-down a)>, <Op (pick-up s)>, <Op (stack s h)>, <Op (pick-up a)>, <Op (stack a s)>, <Op (pick-up r)>, <Op (stack r a)>, <Op (pick-up t)>, <Op (stack t r)>]"
Baseline Approach,"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']","['(clear t)', '(ontable h)', '(on t r)', '(on r a)', '(on a s)', '(on s h)']",1.9073486328125e-06,316.55882596969604,12,"[<Op (unstack s a)>, <Op (put-down s)>, <Op (unstack a h)>, <Op (put-down a)>, <Op (pick-up s)>, <Op (stack s h)>, <Op (pick-up a)>, <Op (stack a s)>, <Op (pick-up r)>, <Op (stack r a)>, <Op (pick-up t)>, <Op (stack t r)>]"
Goal to Real Goal Approach,"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']","['(clear t)', '(ontable h)', '(on t r)', '(on r a)', '(on a s)', '(on s h)']",0.00017404556274414062,47.95769906044006,12,"[<Op (unstack s a)>, <Op (put-down s)>, <Op (unstack a h)>, <Op (put-down a)>, <Op (pick-up s)>, <Op (stack s h)>, <Op (pick-up a)>, <Op (stack a s)>, <Op (pick-up r)>, <Op (stack r a)>, <Op (pick-up t)>, <Op (stack t r)>]"
Shared Landmark Approach,"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']","['(clear t)', '(ontable h)', '(on t r)', '(on r a)', '(on a s)', '(on s h)']",1.0476160049438477,0.8198857307434082,22,"[<Op (pick-up r)>, <Op (put-down r)>, <Op (unstack s a)>, <Op (put-down s)>, <Op (unstack a h)>, <Op (put-down a)>, <Op (pick-up r)>, <Op (stack r a)>, <Op (unstack r a)>, <Op (put-down r)>, <Op (pick-up a)>, <Op (stack a s)>, <Op (unstack a s)>, <Op (put-down a)>, <Op (pick-up s)>, <Op (stack s h)>, <Op (pick-up a)>, <Op (stack a s)>, <Op (pick-up r)>, <Op (stack r a)>, <Op (pick-up t)>, <Op (stack t r)>]"
Combined Landmarks Approach,"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']","['(clear t)', '(ontable h)', '(on t r)', '(on r a)', '(on a s)', '(on s h)']",1.0448691844940186,3.0049638748168945,26,"[<Op (pick-up r)>, <Op (put-down r)>, <Op (unstack s a)>, <Op (put-down s)>, <Op (unstack a h)>, <Op (put-down a)>, <Op (pick-up r)>, <Op (stack r a)>, <Op (unstack r a)>, <Op (put-down r)>, <Op (pick-up a)>, <Op (stack a s)>, <Op (unstack a s)>, <Op (put-down a)>, <Op (pick-up s)>, <Op (stack s h)>, <Op (pick-up t)>, <Op (stack t r)>, <Op (pick-up a)>, <Op (stack a s)>, <Op (unstack t r)>, <Op (put-down t)>, <Op (pick-up r)>, <Op (stack r a)>, <Op (pick-up t)>, <Op (stack t r)>]"
Most Common Landmarks,"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']","['(clear t)', '(ontable h)', '(on t r)', '(on r a)', '(on a s)', '(on s h)']",1.0858640670776367,0.45225095748901367,18,"[<Op (unstack s a)>, <Op (put-down s)>, <Op (pick-up r)>, <Op (put-down r)>, <Op (unstack a h)>, <Op (put-down a)>, <Op (pick-up s)>, <Op (stack s h)>, <Op (pick-up a)>, <Op (put-down a)>, <Op (pick-up t)>, <Op (put-down t)>, <Op (pick-up a)>, <Op (stack a s)>, <Op (pick-up r)>, <Op (stack r a)>, <Op (pick-up t)>, <Op (stack t r)>]"
